cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore	programs
	ZU89						5	0.13		環境監測與防災學分學程		PGUS016			2		2.0				115	半			Disaster Prevention and Protection Constitutions </br>[ Program: The Inter-disciplinary Program of Environmental Monitoring and Disaster Mitigation The Inter-disciplinary Program of Region and Tourism Planning ]			3176			10	N								-3			李清安		二 A-B 和平 科技系TB212教室	災害防救法規與體系 </br>[ 學分學程：環境監測與防災學分學程 區域與觀光規劃學分學程 ]						7		選				40		1		ZU89/ZU9A
	ZU92						10	0.28		榮譽英語學分學程		PGUK009			2		2.0				115	半			Studies in Cross-cultural Issues </br>[ Program: The Inter-disciplinary Program of Honors in Advanced English ]			3177			10	N		是			◎英語系（學） 不得修習     ◎初選 榮譽英語學分學程 研究生得下修			-10			宋明達		三 3-4 和平 科技系TB212教室	中外文化議題探討 </br>[ 學分學程：榮譽英語學分學程 ]						0		選				35		1		ZU92
	ZU93						10	0.17		歐洲文化與語言學分學程		PGUL015			4		3.0				115	半			European Cultural Creativity </br>[ Program: The Inter-disciplinary Program of European Cultures and Languages ]			3178			23	N								-7			賴嘉玲		四 10-B 和平 博413	歐洲文化創意 </br>[ 學分學程：歐洲文化與語言學分學程 ]						16		選				60		1		ZU93
	ZU93						10	0.25		歐洲文化與語言學分學程		PGUL036			1		3.0				115	半			French (I) </br>[ Program: The Inter-disciplinary Program of European Cultures and Languages ]			3179			28	N								-12			蔡倩玟		一 10-B 和平 博413	法文（一） </br>[ 學分學程：歐洲文化與語言學分學程 ]						16		選				40		1		ZU93
	ZU93						10	0.25		歐洲文化與語言學分學程		PGUL038			4		3.0				115	半			French (III) </br>[ Program: The Inter-disciplinary Program of European Cultures and Languages ]			3180			11	N								-5			黃慧玉		三 10-B 和平 教室自排	法文（三） </br>[ 學分學程：歐洲文化與語言學分學程 ]						6		選				40		1		ZU93
	ZU93						10	0.25		歐洲文化與語言學分學程		PGUL042			4		3.0				115	半			German (III) </br>[ Program: The Inter-disciplinary Program of European Cultures and Languages ]			3181			24	N								-7			陳學毅		五 10-B 和平 博413	德文（三） </br>[ 學分學程：歐洲文化與語言學分學程 ]						17		選				40		1		ZU93
	ZU93						10	0.25		歐洲文化與語言學分學程		PGUL043			1		3.0				115	半			Elementary Spanish (I) </br>[ Program: The Inter-disciplinary Program of European Cultures and Languages ]			3182			41	N								-7			許玉燕		二 10-B 和平 博413	西班牙文（一） </br>[ 學分學程：歐洲文化與語言學分學程 ]						34		選				40		1		ZU93
	ZU93						10	0.17		歐洲文化與語言學分學程		PGUL049			4		3.0				115	半			European Speculative Literature </br>[ Program: The Inter-disciplinary Program of European Cultures and Languages ]			3183			22	N								-3			梁孫傑		三 10-B 和平 博413	歐洲奇幻文學 </br>[ 學分學程：歐洲文化與語言學分學程 ]						19		選				60		1		ZU93
	ZU94						6	0.19		文學創作學分學程		PGUU016			1		2.0				115	半			Guided Writing in Modern Poetry </br>[ Program: The Inter-disciplinary Program of Literature Creation ]			3184			21	N					◎初選 文學創作學分學程 研究生得下修			-5			羅任玲		四 6-7 和平 美202	現代詩寫作指導 </br>[ 學分學程：文學創作學分學程 ]						16		選				32		1		ZU94
	ZU94						7	0.19		文學創作學分學程		PGUU018			1		2.0				115	半			Guided Writing in Contemporary Novels </br>[ Program: The Inter-disciplinary Program of Literature Creation ]			3185			23	N					◎初選 文學創作學分學程 研究生得下修			-6			朱嘉漢		三 3-4 和平 科技系TB310教室	現代小說寫作指導 </br>[ 學分學程：文學創作學分學程 ]						17		選				36		1		ZU94
	ZU94						6	0.19		文學創作學分學程		PGUU031			1		2.0				115	半			Writing Popular Fiction </br>[ Program: The Inter-disciplinary Program of Literature Creation ]			3186			21	N					◎初選 文學創作學分學程 研究生得下修			-4			祁立峰		三 6-7 和平 研討一	大眾小說寫作 </br>[ 學分學程：文學創作學分學程 ]						17		選				32		1		ZU94
	ZU9A						5	0.17		區域與觀光規劃學分學程		PGUV003			3		3.0				115	半			Railway and Tourism </br>[ Program: The Inter-disciplinary Program of Region and Tourism Planning ]			3187			16	N								-1			洪致文		二 7-9 和平 圖傳系一般教室	鐵道與觀光 </br>[ 學分學程：區域與觀光規劃學分學程 ]						15		選				30		1		ZU9A
	ZU9Q						0	0.00		社團人專業領導培力學分學程		PGU8001			0		3.0				115	半			Marketing Practice of Student Club </br>[ Program: The Inter-disciplinary Program of Club Members Leadership And Empowerment Cultivation The Inter-disciplinary Program of Club Members Leadership And Empowerment Cultivation ]			3188			1	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選			-1			張琪		六 A-C 和平 綜301	社團行銷實務 </br>[ 學分學程：社團人專業領導培力學分學程 社團人專業領導培力學分學程 ]						0		選				50		1		ZU9Q
	ZU9Q						0	0.00		社團人專業領導培力學分學程		PGU8003			0		2.0				115	半			Practicum in Student Club Management (I) </br>[ Program: The Inter-disciplinary Program of Club Members Leadership And Empowerment Cultivation ]			3189			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選			0			張琪		五 10-C 和平 綜301	社團經營實習（一） </br>[ 學分學程：社團人專業領導培力學分學程 ]						0		必				100		1		ZU9Q
	ZU9V						10	0.20		大師創業學分學程		PGU9001			5		2.0				115	半			General Management Principles of Entrepreneurship </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry The Inter-disciplinary Program of Strength and Conditioning The Inter-disciplinary Program of Entrepreneurship The Inter-disciplinary  Program of Sports Technology The Inter-disciplinary Program of Sports Industry Management ]			3190			29	N								-8			劉華棟 韓宗憲		一 A-B 和平 視聽教室	大師創業管理入門 </br>[ 學分學程：科技化教學產業學分學程 肌力與體能訓練學分學程 大師創業學分學程 運動科技學分學程 運動產業經營管理學分學程 ]						21		必				50		1		ZU33/ZU39/ZU47/ZU52/ZU9V
	ZU9V						10	0.20		大師創業學分學程		PGU9002			5		2.0				115	半			Who's the Next Steve Jobs? Planning and Practice of the Entrepreneurship (I) </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry The Inter-disciplinary Program of Entrepreneurship The Inter-disciplinary  Program of Sports Technology The Inter-disciplinary Program of Sports Industry Management ]			3191			29	N								-6			呂緗柔		三 A-B 和平 視聽教室	誰是下個賈伯斯─大師創業發想與實踐（一） </br>[ 學分學程：科技化教學產業學分學程 大師創業學分學程 運動科技學分學程 運動產業經營管理學分學程 ]						23		必				50		1		ZU33/ZU39/ZU47/ZU9V
	ZU9V						10	0.20		大師創業學分學程		PGU9003			5		2.0				115	半			Master Entrepreneur Forum: Building Your Own Enterprise </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry The Inter-disciplinary Program of Strength and Conditioning The Inter-disciplinary Program of Entrepreneurship ]			3192			32	N								-6			林政宏		二 A-B 和平 教103	大師創業論壇－打造你的創業夢 </br>[ 學分學程：科技化教學產業學分學程 肌力與體能訓練學分學程 大師創業學分學程 ]						26		必				50		1		ZU47/ZU52/ZU9V
	HU76						6	0.25		車能學位學程（學）		VEU0008			0	是	3.0				115	半	白凱仁		Electronics Laboratory	A		3193			0	N		是			◎限本系(含雙主修)修習◎限大一修習			0			白凱仁		五 1-4 和平 電機與感測實驗室	電子學實驗	一			1		0		必				24		1		
	AIA						0	0.00		AI聯盟		TAC8003			0		3.0				115	半			Data Mining: Concepts, Techniques, and Applications </br>[ Program: The TAICA Program of Artificial Intelligence for Natural Language Technology The TAICA Program of Artificial Intelligence in Industrial Applications ]			3194			2	1		是	8		◎課程開放上修			-1			陳宜欣	碩博	一 2-4 校外 教室自排	資料探勘與應用 </br>[ 學分學程：人工智慧自然語言技術學分學程 人工智慧工業應用學分學程 ]						1		選				50	◎數位課程 【鏡像】TAICA清華大學課程；學制：碩博	1		ZU41/ZU43
	AIA						0	0.00		AI聯盟		TAU0005			0		3.0				115	半			Introduction to Programming (C++) </br>[ Program: The TAICA Program of Applied Artificial Intelligence Exploration ]			3195			16	1								-5			蔣宗哲		一 2-4 公館 理圖802	基礎程式設計（C＋＋） </br>[ 學分學程：人工智慧探索應用學分學程 ]						11		選				50	◎數位課程 【衛星】TAICA陽明交通大學課程；學制：大；主導學校教師：宏斌	1		ZU44
	AIA						0	0.00		AI聯盟		TAC9001			0		3.0				115	半			Introduction to Artificial Intelligence </br>[ Program: The TAICA Program of Artificial Intelligence for Natural Language Technology The TAICA Program of Applied Artificial Intelligence Exploration ]			3196			26	1			9					-10			朱威達	大碩	四 6-8 校外 教室自排	人工智慧導論 </br>[ 學分學程：人工智慧自然語言技術學分學程 人工智慧探索應用學分學程 ]						16		選				50	◎數位課程 【鏡像】TAICA成功大學課程；學制：大碩	1		ZU41/ZU44
	AIA						0	0.00		AI聯盟		TAC8002			0		3.0				115	半			Introduction to FinTech </br>[ Program: The TAICA Program of Applied Artificial Intelligence Exploration ]			3197			1	1			8		◎課程不開放上修			-1			張智星	碩博	三 2-4 校外 教室自排	金融科技導論 </br>[ 學分學程：人工智慧探索應用學分學程 ]						0		選				45	◎數位課程 【鏡像】TAICA臺灣大學課程；學制：碩博	1		ZU44
	AIA						0	0.00		AI聯盟		TAC8005			0		3.0				115	半			Human-AI Interaction </br>[ Program: The TAICA Program of Artificial Intelligence for Natural Language Technology ]			3199			0	1			8		◎課程開放上修			0			韓秉軒	碩博	四 6-8 校外 教室自排	智慧人機互動 </br>[ 學分學程：人工智慧自然語言技術學分學程 ]						0		選				50	◎數位課程 【鏡像】TAICA臺北科技大學課程；學制：碩博	1		ZU41
	AIA						0	0.00		AI聯盟		TAC8004			0		3.0				115	半			Natural Language Processing </br>[ Program: The TAICA Program of Artificial Intelligence for Natural Language Technology ]			3200			3	1			8		◎課程不開放上修			-2			高宏宇	碩博	四 2-4 校外 教室自排	自然語言處理 </br>[ 學分學程：人工智慧自然語言技術學分學程 ]						1		選				40	◎數位課程 【鏡像】TAICA清華大學課程；學制：碩博	1		ZU41
	AIA						0	0.00		AI聯盟		TAC8001			0		3.0				115	半			Machine Learning </br>[ Program: The TAICA Program of Artificial Intelligence for Computer Vision and Imaging Technology The TAICA Program of Artificial Intelligence in Industrial Applications ]			3201			7	1			8		◎課程開放上修			-4			林軒田	碩博	三 2-4 校外 教室自排	機器學習 </br>[ 學分學程：人工智慧視覺技術學分學程 人工智慧工業應用學分學程 ]						3		選				10	◎數位課程 【鏡像】TAICA臺灣大學課程；學制：碩博	1		ZU40/ZU43
	HU72						10	0.33		圖傳系（學）		GCU0054			0		3.0				115	半			New Media Communication and Technology Application			3203			32	N								-13			陳冠瑋		一 2-4 和平 綜701	新媒體傳播與科技應用	二			2		19		選				30		1		
	SU51						5	0.25		營養學位學程（學）		NSU0008			0		1.0				115	半			Nutrition Laboratory	B		3204			17	N					◎必須先修過【NSU0003  人體生理學】、【NSU0004  有機化學】			-2			吳啟豪		四 2-4 公館 Ｓ403	營養學實驗	二			2		15		必				20	限修說明：實臉空間與設備有限，限20人。上課地點：公館校區S403與國語中心廚房。	1		
	CMK0						10	0.25		AI跨域所（碩）		AIC8006			0		3.0				115	半			Introduction and Application of Internet of Things			3205			17	N			8		◎課程開放上修			-2			林政宏	碩博	四 10-B 和平 多媒體與通訊實驗室	物聯網概論與應用						15		選				40		1		
	IUH0						8	0.36		全球研究學位學程（學）		GBU0017			0		3.0				115	半			Seminar on Politics and Economics of East Asia </br>[ Program: The EMI Specialization Program of Global Political Economy ]			3206			33	N		是						-11			姚仕帆		三 6-8 和平 博406	東亞政治經濟專題 </br>[ 學分學程：全球政治經濟專業學分學程 ]						22		選				22	建議大三選修It is recommended to take this elective in the third year.	1		ZU5R
	EU05						10	0.28		衛教系（學）		HEU0113			0		2.0				115	半			Interpersonal Relationship and Health			3208			0	N					◎限大一修習			0			陳懷瑜		二 6-7 和平 綜604	人際關係與健康	一			1		0		選				36		1		
	EM05						10	0.20		衛教系（碩）		HEC8009			0		3.0				115	半			Studies in Adolescent Drug Abuse			3209			7	N		是	8		◎課程開放上修			-1			陳懷瑜	碩博	三 5-7 和平 教710	青少年藥物濫用問題研究						6		選				50		1		
	LU23						10	0.20		地理系（學）		GEU0231			0		2.0				115	半			Evaluation of Geography Education			3210			22	N					◎必須先修過【GEUE001  地理教材教法（教）】			-1			林聖欽		三 3-4 和平 教402	地理教學評量	四			4		21		選				50		1		
	LU23						10	0.20		地理系（學）		GEU0016			0		3.0				115	半			Statistics for Geography </br>[ Program: The Inter-disciplinary Program of Region and Tourism Planning ]			3211			10	N		是						-2			陳哲銘		三 6-8 和平 科技系TA509教室	地理統計 </br>[ 學分學程：區域與觀光規劃學分學程 ]	三			3		8		選				50		1		ZU9A
	EU01						5	0.14		心輔系（學）		PCU0148			0		2.0				115	半			Health Psychology </br>[ Program: The Specialization Program of Community and Mental Health ]			3212			81	N								-47			陳玉芳		一 6-7 和平 美202	健康心理學 </br>[ 學分學程：社區與心理健康專業學分學程 ]	二			2		34		選				35		1		ZU4U
	GU						0	0.00		通識		05UG020			0		2.0				115	半			Statistics	A		3213			73	N								-41			林碧芳		二 3-4 和平 綜1001	統計學						32		通				40		1	A2/B1	
	PE						3	0.10		普通體育		00UP340			0		1.0				115	半			Physical Education (Indoor football)			3214			31	N					允許重複修			-11			程瑞福		四 3-4 公館 體育館二3樓	體育（室內足球）						20		必				30		1		
	AU30						10	0.40		體育系（學）		PEU4019			0		1.0				115	半			Physical Education Professional Service			3215			61	N								-12			張育愷		三 5 和平 教室自排	體育專業服務	三			3		49		必				50		1		
	MD90						10	0.20		音樂系（博）		MUD0013			0		2.0				115	半			Seminar in Instrumental (Vocal) Literature (Romantic ~ Contemporary)			3216			2	N					◎課程開放上修			-1			蘇毓婷		五 7-8 和平 音410	演奏（唱）曲目詮釋與探討（浪漫至現代時期）						1		必				50		1		
	MM90						10	0.20		音樂系（碩）		MUC8011			0		2.0				115	半			Performance Practice of Early Music			3217			3	N			8		◎課程開放上修			0			陳沁紅	碩博	一 A-B 和平 樂研二	早期音樂演奏研究與實作						3		選				50	限絃樂主修修習。	1		
	EU06						10	0.20		幼家科學系（學）		HGU0081			0		3.0				115	半			Textiles			3218			48	N								-7			楊翠竹		三 6-8 和平 教312	織物學	二			2		41		選				50		1		
	OM56						10	0.33		全營所（碩）		IAM0081			0		3.0				115	半			International Financial Management			3219			21	N		是			◎課程開放上修			-9			廖尉如		二 A-C 和平 雲508	國際財務管理						12		選				30		1		
	ZU94						6	0.16		文學創作學分學程		PGUU025			1		2.0				115	半			Guided Writing in Playwriting </br>[ Program: The Inter-disciplinary Program of Literature Creation ]			3220			10	N					◎初選 文學創作學分學程 研究生得下修			-1			高俊耀		一 8-9 和平 科技系TB211教室	現代劇本寫作指導 </br>[ 學分學程：文學創作學分學程 ]						9		選				37		1		ZU94
	GU						5	0.10		通識		05UG045			3		2.0				115	半			Advanced Applications of AI-Generated Spreadsheets and Programming	A		3221			80	N								-39			吳清輝		三 3-4 公館 理圖807	AI生成試算表進階應用與程式設計						41		通				50		1	A4	
	GU						5	0.10		通識		05UG045			3		2.0				115	半			Advanced Applications of AI-Generated Spreadsheets and Programming	B		3222			75	N								-35			吳清輝		三 6-7 公館 理圖807	AI生成試算表進階應用與程式設計						40		通				50		1	A4	
	GU						4	0.08		通識		05UG047			3		2.0				115	半			Introduction to Music AI Programming			3223			52	N								-37			林宜徵		二 3-4 公館 理圖801	音樂AI 基礎程式設計						15		通				50		1	A4	
	GU						5	0.10		通識		05UG043			1		2.0				115	半			Game Programming and AI-Assisted Development	A		3224			61	N								-39			劉建成		一 6-7 公館 理圖801	遊戲程式設計與AI輔助開發						22		通				50		1	A4	
	GU						5	0.10		通識		05UG043			1		2.0				115	半			Game Programming and AI-Assisted Development	B		3225			44	N								-22			劉建成		四 6-7 公館 理圖807	遊戲程式設計與AI輔助開發						22		通				50		1	A4	
	GU						4	0.08		通識		05UG048			3		2.0				115	半			Sports Data Analytics and Artificial Intelligence			3226			98	N								-57			劉爾剛		三 B-C 和平 教402	運動數據分析與AI應用						41		通				50		1	A4	
	GU						1	0.03		通識		05UG046			1		2.0				115	半			Music AI Algorithm Design and Sound Synthesis			3227			11	N		是						-8			林宜徵		二 6-7 公館 理圖802	音樂AI 演算法設計與聲音合成						3		通				37		1	A4	
	GU						4	0.08		通識		05UG049			3		2.0				115	半			When Artificial Intelligence Meets Generative Art			3228			96	N								-58			謝諭		三 3-4 和平 教401	當AI遇見生成藝術						38		通				50		1	A4	
	GU						3	0.09		通識		05UG042			0		2.0				115	半			Information Technology and Contemporary Issues	A		3230			93	N								-66			劉建成		二 3-4 公館 Ｓ505	資訊科技與生活議題：AI共創探究						27		通				33		1	A4	
	GU						3	0.09		通識		05UG042			0		2.0				115	半			Information Technology and Contemporary Issues	B		3231			90	N								-63			劉建成		二 6-7 公館 Ｓ505	資訊科技與生活議題：AI共創探究						27		通				33		1	A4	
	GU						5	0.10		通識		05UG044			5		2.0				115	半			Introduction to Python Programming with AI			3232			44	N								-25			黃浩霆		三 6-7 和平 美術館601	Python AI 程式設計入門						19		通				50	◎臺語授課	1	A4	
	MM92						0	0.00		表藝系（碩）		PAM0212			0		1.0				115	半			Vocal Technique (I)	D		3233			0	N					◎限本系(含雙主修)修習   允許重複修 ◎課程開放上修			0			陳冠吟			演唱技術指導						0		選				2	碩一、碩二學生優先選課；倘因特殊情況，修課人選最終由授課教師進行配額調度與決定。	1		
	IUH0						10	0.20		全球研究學位學程（學）		GBC9003			3		3.0				115	半			International Business Management			3234			5	N		是	9		◎第二階段需人工加選◎加退選階段需人工加選			-4			蔡明慶	大碩	五 6-8 和平 教619	國際企業管理研究						1		選				50		1		
	AIA						0	0.00		AI聯盟		TAU0003			0		3.0				115	半			Statistics with Recitation </br>[ Program: The TAICA Program of Artificial Intelligence in Industrial Applications ]			3235			12	1		是						-3			呂翠珊		三 2-4 校外 教室自排	統計學暨實習 </br>[ 學分學程：人工智慧工業應用學分學程 ]						9		選				50	◎數位課程 【衛星】TAICA臺灣大學課程；學制：大；主導學校教師：李宗穎	1		ZU43
	EU						10	0.20		師培學院		00UEB04			0		2.0				115	半			Teaching Practicum: Bilingual Education			3237			16	N					◎限 雙語修習資格生 可修◎必須先修過【00UEB01  雙語教材教法（教）】			-13			王力億		五 8-9 和平 美術館501	雙語教學實習（教）						3		必				50		1		
	IU84	B					3	0.03		華語系（學）		CLU0115			0		2.0				115	半			History of Chinese Literature </br>[ Program: The Specialization Program of Digital Humanities and Knowledge Translation for Chinese as a Second Language ]			3239			2	N					◎限本系(含雙主修)修習◎限大一修習			-2	應用華語文學組		邱詩雯		一 1-2 和平 教202會議廳	中國文學史 </br>[ 學分學程：數位人文與知識轉譯專業學分學程 ]	一			1		0		必				100		1		ZU5U
	PE						5	0.10		普通體育		00UP003			0		1.0				115	半			Physical Education (Adapted Physical Education)	B		3240			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選允許重複修			0			潘正宸		五 8-9 和平 大韻律教室	體育（適應體育）						0		必				50	因傷病等因素無法上一般體育課之學生，請於開學兩週內至健康中心辦理適應體育班申請手續。	1		
	LM20						2	0.40		國文系（碩）		CHC0010			1		3.0				115	半			Special Topics in Chinese Literature			3241			1	N			8		◎課程開放上修			0			林芷瑩	碩博	四 5-7 和平 科技系TB210教室	中國文學專題研究						1		選				5		1		
	EM00						10	0.33		教育系（碩）		EDC0187			0		3.0				115	半			Narrative Research			3242			9	N			8		◎必須先修過【EDM0087  教育與社會科學研究法】、【EPM0066  教育與社會科學研究法】、【ECM0001  教育與社會科學研究法】其中一門 ◎課程不開放上修			-2			劉美慧	碩博	五 9-A 和平 教803	敘事研究						7		選				30	第一節課一定要到課。	1		
	E						10	0.20		教育學院		E0C8002			0		3.0				115	半			Advanced Educational Statistics (B)			3243			21	N			8		◎課程開放上修			-2			張義雄	碩博	五 2-4 和平 教710	高級教育統計學（乙）						19		選				50		1		
	PE						4	0.10		普通體育		00UP055			0		1.0				115	半			Physical Education (Beginning Ballet)	B		3244			8	N					允許重複修			-3			陳乃綺		五 3-4 和平 大韻律教室	體育（芭蕾舞初級）						5		必				40		1		
	LM20						6	0.20		國文系（碩）		CHC8050			1		3.0				115	半			Cities and Literature in the Ming and Qing Jiangnan			3245			10	N			8		◎課程不開放上修			-3			大木康	碩博	三 1-3 和平 進308	明清江南的城市和文學						7		選				30		1		
	EU						10	0.20		師培學院		00UE521			0		2.0				115	半			Principles of Instruction			3246			12	N					◎限 國小教育學程生 國小不佔名額生 可修			-11			洪麗卿		一 8-9 和平 綜913	教學原理（小教）						1		選				50		1		
	OM55						10	0.33		管理所（碩）		MBM0048			0		3.0				115	半			Multinational Financial Management			3247			30	N		是			◎必須先修過【MBM0001  財務管理】 ◎課程開放上修			-9			廖尉如		二 A-C 和平 雲508	國際財務管理						21		選				30		1		
	OU55						10	0.33		管理所（學）		MBC9002			0		3.0				115	半			Internet Traffic Analysis & Practical Application in Marketing </br>[ Program: The Inter-disciplinary Program of Business Data Analysis ]			3248			48	N			9					-20			李姿瑩	大碩	一 A-C 和平 雲508	網路流量分析與行銷實務應用 </br>[ 學分學程：商業分析學分學程 ]						28		選				30		1		ZU50
	SU47						10	0.20		資工系（學）		CSU0013			0		3.0				115	半			Data Structures	B		3249			54	N					◎必須先修過【CSU0001  程式設計（一）】			-9			楊淳安		五 7-9 公館 Ｅ201	資料結構	二			2		45		必				50	臺大系統學生請以「索取授權碼方式」選課	1		
	IM83						10	0.20		東亞系（碩）		EAM0024			3		3.0				115	半			Special Topics on Northeast Asian Culture			3250			3	N					◎課程不開放上修			0			金恩美		一 6-8 和平 東亞系第三教室	東北亞文化專題研究						3		選				50	上課教室為校本部綜合大樓7樓。（請參考本系所網頁公告之課表）	1		
	MU90						10	0.20		音樂系（學）		MUU0272			0		1.0				115	半			Composition(VI)	B		3251			2	N					◎限本系(含雙主修)、輔系修習			-1			金希文			理論作曲（六）						1		必				50		1		
	MU90						10	0.40		音樂系（學）		MUU0569			0		1.0				115	半			Piano(IV)	B		3253			1	N		是			◎限本系(含雙主修)、輔系修習			0			黃浩軒			鋼琴（四）						1		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0257			0		1.0				115	半			Voice  (VII)	K		3254			1	N					◎限本系(含雙主修)、輔系修習			0			林孟君			聲樂（七）						1		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0572			0		1.0				115	半			Voice(III)	N		3255			1	N					◎限本系(含雙主修)、輔系修習			0			林義偉			聲樂（三）						1		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	A		3256			0	N					◎限本系(含雙主修)、輔系修習			0			陳沁紅			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	D		3257			0	N					◎限本系(含雙主修)、輔系修習			0			王逸超			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	E		3258			0	N					◎限本系(含雙主修)、輔系修習			0			趙恆振			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	F		3259			0	N					◎限本系(含雙主修)、輔系修習			0			陳昱翰			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	H		3260			0	N					◎限本系(含雙主修)、輔系修習			0			路耀祖			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	I		3261			0	N					◎限本系(含雙主修)、輔系修習			0			林士凱			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	J		3262			0	N					◎限本系(含雙主修)、輔系修習			0			張群			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	M		3263			0	N					◎限本系(含雙主修)、輔系修習			0			王麗雯			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	N		3264			0	N					◎限本系(含雙主修)、輔系修習			0			歐陽伶宜			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	O		3265			0	N					◎限本系(含雙主修)、輔系修習			0			詹書婷			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	R		3266			0	N					◎限本系(含雙主修)、輔系修習			0			蘇億容			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	S		3267			0	N					◎限本系(含雙主修)、輔系修習			0			廖珮如			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	U		3268			0	N					◎限本系(含雙主修)、輔系修習			0			解瑄			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0578			0		1.0				115	半			String Instruments (I)	V		3269			0	N					◎限本系(含雙主修)、輔系修習			0			黃冠蓁			絃樂器（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	B		3270			0	N		是			◎限本系(含雙主修)、輔系修習			0			黃浩軒			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	C		3271			0	N					◎限本系(含雙主修)、輔系修習			0			林明慧			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	E		3272			0	N					◎限本系(含雙主修)、輔系修習			0			林瑋祺			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	H		3273			0	N					◎限本系(含雙主修)、輔系修習			0			鍾家瑋			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	I		3274			0	N					◎限本系(含雙主修)、輔系修習			0			嚴俊傑			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	K		3275			0	N					◎限本系(含雙主修)、輔系修習			0			呂冠葶			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	O		3276			0	N					◎限本系(含雙主修)、輔系修習			0			陳芝羽			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	Q		3277			0	N					◎限本系(含雙主修)、輔系修習			0			葉孟儒			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	R		3278			0	N					◎限本系(含雙主修)、輔系修習			0			賈元元			鋼琴（一）						0		必				50		1		
	MU90						10	0.20		音樂系（學）		MUU0566			0		1.0				115	半			Piano(I)	X		3279			0	N					◎限本系(含雙主修)、輔系修習			0			廖皎含			鋼琴（一）						0		必				50		1		
