cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore
	LU22						4	0.08		歷史系（學）		HIC9040			0		3.0				114	半			Religions and Sustainable Development: Seminar on History and Innovations of Traditional Chinese Religions in Modern Taiwan </br>[ Program: The EMI Certificate Program in Environmental Humanities at NTNU ]			1923			11	N		是	9					0			吳有能	大碩	一 9-A 和平 誠109	宗教與永續發展：臺灣傳統華人宗教的歷史與創新研討 </br>[ 學分學程：環境人文學程 ]						11		選				50		1	
	LU22						10	0.20		歷史系（學）		HIC9044			3		3.0				114	半			Seminar on Law, Culture and Society in Traditional China			1924			22	N			9					0			陳俊強	大碩	五 2-4 和平 歷史系視聽教室	中國傳統法律、文化與社會研討						22		選				50		1	
	LU22						10	0.20		歷史系（學）		HIC9047			2		3.0				114	半			Seminar on Postwar Taiwan Archival Interpretation and Historical Field Research			1925			24	N			9					0			林欣宜 許佩賢	大碩	一 6-8 和平 誠306	臺灣戰後檔案解讀與歷史田野研討						24		選				50		1	
	LU22						13	0.43		歷史系（學）		HIU0062			0		2.0				114	半			Introduction to Historiography	A		1928			30	N								13			楊彥彬		二 8-9 和平 正406	史學導論	一			1		43		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						15	0.50		歷史系（學）		HIU0062			0		2.0				114	半			Introduction to Historiography	B		1929			31	N								15			林欣宜		二 8-9 和平 誠307	史學導論	一			1		46		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						11	0.37		歷史系（學）		HIU0344			0		2.0				114	半			General History of the World (Ancient History)	A		1930			30	N								11			陳秀鳳		五 3-4 和平 誠307	世界通史（上古）	一			1		41		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						11	0.37		歷史系（學）		HIU0344			0		2.0				114	半			General History of the World (Ancient History)	B		1931			30	N								11			楊彥彬		五 3-4 和平 誠306	世界通史（上古）	一			1		41		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						15	0.50		歷史系（學）		HIU0348			0		2.0				114	半			General History of Taiwan (Before 1895)	A		1932			30	N								15			林欣宜		二 6-7 和平 正406	臺灣通史（1895年前）	一			1		45		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0348			0		2.0				114	半			General History of Taiwan (Before 1895)	B		1933			30	N								6			王麒銘		二 6-7 和平 誠307	臺灣通史（1895年前）	一			1		36		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						11	0.37		歷史系（學）		HIU0380			0		2.0				114	半			General History of China (Ancient History)	A		1934			30	N								11			陳健文		一 3-4 和平 正406	中國通史（上古）	一			1		41		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						15	0.50		歷史系（學）		HIU0380			0		2.0				114	半			General History of China (Ancient History)	B		1935			30	N								10			呂春盛		一 3-4 和平 誠307	中國通史（上古）	一			1		40		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0342			0		2.0				114	半			General History of China (Early-Modern)	A		1936			27	N								4			陳昭揚		二 8-9 和平 誠401	中國通史（近世）	二			2		31		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0342			0		2.0				114	半			General History of China (Early-Modern)	B		1937			30	N								8			李宗翰		二 8-9 和平 樸204	中國通史（近世）	二			2		38		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0346			0		2.0				114	半			General History of the World (Early-Modern)	A		1938			29	N								4			盧省言		五 8-9 和平 正401	世界通史（近世）	二			2		33		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0346			0		2.0				114	半			General History of the World (Early-Modern)	B		1939			30	N								3			楊彥彬		五 8-9 和平 誠306	世界通史（近世）	二			2		33		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0221			0		2.0				114	半			Methodology of Historiography (I)	A		1940			29	N								3			葉高樹		二 8-9 和平 誠306	史學方法（一）	三			3		32		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU22						10	0.33		歷史系（學）		HIU0221			0		2.0				114	半			Methodology of Historiography (I)	B		1941			30	N								3			陳健文		二 8-9 和平 正401	史學方法（一）	三			3		33		必				30	已於上學期選定上課班別(A班或B班)者，下學期嚴禁換班上課。	1	
	LU23						5	0.10		地理系（學）		GEU0233			3		2.0				114	半			Introduction to Geography (I)	C		1942			40	N		是						0			莫家俊		五 3-4 和平 誠107	地學通論（一）						40		必				50		1	
	LU23						5	0.08		地理系（學）		GEU0234			5		2.0				114	半			Introduction to Geography (II) </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]	C		1943			20	N		是						0			沈淑敏 翁叔平 李宗祐 陳瑩		二 10-A 和平 誠208	地學通論（二） </br>[ 學分學程：環境監測學程 ]						20		必				60		1	
	LU23						5	0.10		地理系（學）		GEU0007			3		2.0				114	半			Settlement Geography			1944			53	N								1			譚鴻仁		四 3-4 和平 正205	聚落地理	一			1		54		選				50		1	
	LU23						5	0.09		地理系（學）		GEU0233			2		2.0				114	半			Introduction to Geography (I)	A		1945			56	N								4			林聖欽		一 A-B 和平 誠207	地學通論（一）	一			1		60		必				54	新生選課階段限本系大一新生選課，非本系大一新生請於加退選階段選課。授權碼優先發放給延畢學生。	1	
	LU23						5	0.10		地理系（學）		GEU0233			3		2.0				114	半			Introduction to Geography (I)	B		1946			23	N								0			張峻嘉		一 3-4 和平 正206	地學通論（一）	一			1		23		必				50	已選課或欲選課者，第一週必須出席課堂，否則請務必退選或勿再加選	1	
	LU23						10	0.20		地理系（學）		GEU0234			0		2.0				114	半			Introduction to Geography (II) </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]	A		1947			50	N								1			沈淑敏 翁叔平 李宗祐 陳瑩		一 6-7 和平 正206	地學通論（二） </br>[ 學分學程：環境監測學程 ]	一			1		51		必				50	新生選課階段限本系大一新生選課，非本系大一新生請於加退選階段選課。	1	
	LU23						10	0.20		地理系（學）		GEU0234			0		2.0				114	半			Introduction to Geography (II) </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]	B		1948			48	N								1			沈淑敏 翁叔平 李宗祐 陳瑩		四 1-2 和平 正205	地學通論（二） </br>[ 學分學程：環境監測學程 ]	一			1		49		必				50	新生選課階段限本系大一新生選課，非本系大一新生請於加退選階段選課。	1	
	LU23						4	0.08		地理系（學）		GEU0011			2		3.0				114	半			Geography of Taiwan			1949			52	N			1					4			洪立三	甲	二 2-4 和平 正205	臺灣地理	一			1		56		必				50	授權碼優先發放給雙主修與轉系/轉學進師大地理系的同學，發完後若還有剩，按畢業急迫性發放。	1	
	LU23						5	0.10		地理系（學）		GEU0046			3		3.0				114	半			Geology </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]			1950			50	N			1					1			林宗儀	甲	二 7-9 和平 正106	地質學 </br>[ 學分學程：環境監測學程 ]	一			1		51		選				50	本課程為下學期「地形學」的先修課程。	1	
	LU23						2	0.04		地理系（學）		GEU0047			3		3.0				114	半			Meteorology			1951			47	N			1					0			翁叔平	甲	四 7-9 和平 正205	氣象學	一			1		47		選				50	本課程為下學期「氣候學」的先修課程。	1	
	LU23						5	0.10		地理系（學）		GEU0046			3		3.0				114	半			Geology </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]			1952			51	N			2					5			林宗儀	乙	三 7-9 和平 正106	地質學 </br>[ 學分學程：環境監測學程 ]	一			1		56		選				50	本課程為下學期「地形學」的先修課程。	1	
	LU23						5	0.10		地理系（學）		GEU0047			3		3.0				114	半			Meteorology			1953			50	N			2					2			洪致文	乙	四 7-9 和平 正206	氣象學	一			1		52		選				50	本課程為下學期「氣候學」的先修課程。	1	
	LU23						10	0.20		地理系（學）		GEU0167			3		3.0				114	半			Quantitative Geography			1954			49	N			2					3			陳哲銘	乙	二 7-9 和平 誠107	計量地理	一			1		52		必				50		1	
	LU23						5	0.10		地理系（學）		GEU0003			0		3.0				114	半			Hydrology </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation The Program of Geospatial Information Science ]			1955			46	N								2			韋煙灶		二 10-B 和平 誠306	水文學 </br>[ 學分學程：環境監測學程 空間學程 ]	二			2		48		選				50		1	
	LU23						5	0.10		地理系（學）		GEU0004			0		2.0				114	半			Soil Geography </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]			1956			29	N								0			韋煙灶		三 A-B 和平 誠107	土壤地理 </br>[ 學分學程：環境監測學程 ]	二			2		29		選				50		1	
	LU23						5	0.10		地理系（學）		GEU0024			0		3.0				114	半			Geomorphology of Taiwan			1957			29	N								0			沈淑敏		四 2-4 和平 樸202	臺灣地形	二			2		29		選				50		1	
	LU23						5	0.10		地理系（學）		GEU0057			0		3.0				114	半			Urban Geography </br>[ Program: The EMI Certificate Program in Environmental Humanities at NTNU The Program of International Relations and Diplomacy ]			1958			51	N		是						5			莫家俊		三 7-9 和平 誠107	都市地理 </br>[ 學分學程：環境人文學程 國關與外交學程 ]	二			2		56		必				50	本課程為「地理思想」的先修課程。	1	
	LU23						0	0.00		地理系（學）		GEU0166			0		3.0				114	半			Geographic Information System </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation The Program of Geospatial Information Science ]	A		1959			25	N								0			吳秉昇		四 3-5 和平 地理系電腦教室	地理資訊系統 </br>[ 學分學程：環境監測學程 空間學程 ]	二			2		25		必				25	第一階段限地理系二年級選課	1	
	LU23						0	0.00		地理系（學）		GEU0166			0		3.0				114	半			Geographic Information System </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation The Program of Geospatial Information Science ]	B		1960			25	N								0			吳秉昇		四 7-9 和平 地理系電腦教室	地理資訊系統 </br>[ 學分學程：環境監測學程 空間學程 ]	二			2		25		必				25	第一階段限地理系二年級選課	1	
	LU23						3	0.12		地理系（學）		GEU0166			0		3.0				114	半			Geographic Information System </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation The Program of Geospatial Information Science ]	C		1961			26	N		是						1			詹竣翔		五 2-4 和平 地理系電腦教室	地理資訊系統 </br>[ 學分學程：環境監測學程 空間學程 ]	二			2		27		必				25	第一階段限地理系二年級選課	1	
	LU23						3	0.12		地理系（學）		GEU0166			0		3.0				114	半			Geographic Information System </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation The Program of Geospatial Information Science ]	D		1962			25	N								3			詹竣翔		五 7-9 和平 地理系電腦教室	地理資訊系統 </br>[ 學分學程：環境監測學程 空間學程 ]	二			2		28		必				25	第一階段限地理系二年級選課	1	
	LU23						5	0.10		地理系（學）		GEU0184			3		3.0				114	半			Surveying </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation The Program of Region and Tourism Planning The Program of Geospatial Information Science ]			1963			46	N								1			王聖鐸		一 6-8 和平 正106	測量學 </br>[ 學分學程：環境監測學程 區域學程 空間學程 ]	二			2		47		選				50		1	
	LU23						5	0.10		地理系（學）		GEU0006			3		3.0				114	半			Economic Geography </br>[ Program: The Program of International Relations and Diplomacy ]			1964			53	N			1					3			許嘉麟	甲	二 2-4 和平 正106	經濟地理 </br>[ 學分學程：國關與外交學程 ]	二			2		56		必				50	本課程為「地理思想」的先修課程。	1	
	LU23						10	0.20		地理系（學）		GEU0017			3		3.0				114	半			Cartography </br>[ Program: The Program of Geospatial Information Science ]			1965			53	N			1					8			王聖鐸	甲	一 2-4 和平 誠207	地圖學 </br>[ 學分學程：空間學程 ]	二			2		61		必				50	授權碼優先發放給大四以上同學。	1	
	LU23						5	0.10		地理系（學）		GEU0006			0		3.0				114	半			Economic Geography </br>[ Program: The Program of International Relations and Diplomacy ]			1966			53	N			2					0			王文誠	乙	二 6-8 和平 誠205	經濟地理 </br>[ 學分學程：國關與外交學程 ]	二			2		53		必				50	本課程為「地理思想」的先修課程。	1	
	LU23						5	0.10		地理系（學）		GEU0017			3		3.0				114	半			Cartography </br>[ Program: The Program of Geospatial Information Science ]			1967			49	N			2					0			王聖鐸	乙	二 2-4 和平 誠208	地圖學 </br>[ 學分學程：空間學程 ]	二			2		49		必				50	授權碼優先發放給大四以上同學。	1	
	LU23						2	0.04		地理系（學）		GEU0039			3		3.0				114	半			Climate Change </br>[ Program: The Program of Environmental Monitoring and Disaster Mitigation ]			1968			29	N								0			翁叔平		五 7-9 和平 正206	氣候變遷 </br>[ 學分學程：環境監測學程 ]	三			3		29		選				50		1	
	LU23						4	0.08		地理系（學）		GEU0059			3		3.0				114	半			Geography of Population </br>[ Program: The Program of Geospatial Information Science ]			1969			48	N								4			洪立三		四 2-4 和平 正206	人口地理 </br>[ 學分學程：空間學程 ]	三			3		52		選				50	建議修習過地理資訊系統基礎課程後再修習本課程。	1	
	LU23						5	0.10		地理系（學）		GEU0227			3		3.0				114	半			Land Laws and Regulations </br>[ Program: The Program of Region and Tourism Planning The Program of Geospatial Information Science ]			1970			53	N								3			張鈺光		一 7-9 和平 正205	土地法規 </br>[ 學分學程：區域學程 空間學程 ]	三			3		56		選				50		1	
	LU23						5	0.10		地理系（學）		GEU0230			3		2.0				114	半			Environmental Protection Administration			1971			42	N								0			顏秀慧		四 6-7 和平 誠107	環保行政學	三			3		42		選				50		1	
	LU23						5	0.10		地理系（學）		GEU0242			3		3.0				114	半			Indigenous Geography </br>[ Program: The Program of PASSION Quality Education in Rural Schools The Program of Region and Tourism Planning The Program of Indigenous Education and Culture ]			1972			49	N								0			汪明輝 Richard Howitt		四 7-9 和平 正106	原住民族地理 </br>[ 學分學程：PASSION偏鄉教育學程 區域學程 原民教育學程 ]	三			3		49		選				50		1	
	LU23						3	0.08		地理系（學）		GEU0249			3		3.0				114	半			Introduction to Biodiversity and Conservation Biology </br>[ Program: The Program of the Eco-sustainable Industry (Eco-sustainable industry Program) The Program of Environmental Monitoring and Disaster Mitigation ]			1973			20	N								0			陳瑩		一 2-4 和平 地理系會議室	生物多樣性與保育概論 </br>[ 學分學程：生態產業學程 環境監測學程 ]	三			3		20		選				39		1	
	LU23						5	0.10		地理系（學）		GEU0118			3		3.0				114	半			Geographic Thoughts			1974			47	N			1		◎必須先修過【GEU0006  經濟地理】、【GEU0057  都市地理】			5			陳哲銘 譚鴻仁	甲	二 2-4 和平 正206	地理思想	三			3		52		必				50		1	
	LU23						5	0.10		地理系（學）		GEU0118			3		3.0				114	半			Geographic Thoughts			1975			32	N			2		◎必須先修過【GEU0006  經濟地理】、【GEU0057  都市地理】			4			蘇淑娟	乙	一 2-4 和平 正205	地理思想	三			3		36		必				50		1	
	LU23						5	0.10		地理系（學）		GEU0050			0		2.0				114	半			Agricultural Geography			1976			23	N								0			張峻嘉		一 6-7 和平 誠107	農業地理	四			4		23		選				50	1.課堂台語為主、華語為輔授課。 2.需先修過地學通論（一）。 3.已選課或欲選課者，第一週必須出席課堂，否則請務必退選或勿再加選。	1	
	LU23						5	0.10		地理系（學）		GEU0241			3		2.0				114	半			Introduction to Social Studies			1977			38	N								1			蘇淑娟		五 3-4 和平 正205	社會領域課程概論	四			4		39		選				50	須修完「社會領域課程概論」，才能選修「社會領域探究與實作」。	1	
	LU23						3	0.06		地理系（學）		GEUE110			0		2.0				114	半			Teaching Practicum: Geography (I)			1978			32	N					◎限 二階生 教育學程生 不佔名額生 登記修習生 可修◎必須先修過【GEUE001  地理教材教法（教）】			0			林聖欽		二 6-9 和平 樸201	地理教學實習（一）（教）	四			4		32		選				50	本課程含實地學習時數36小時	1	
	LU25						10	0.20		翻譯所（學）		TIC9001			5		3.0				114	半			Introduction to Translation and Interpretation </br>[ Program: The Program of Translation and Interpretation ]			1979			38	N			9		◎初選 中英翻譯學程 研究生得下修			0			陳子瑋 徐立妍	大碩	一 7-9 和平 正204	基礎口筆譯入門 </br>[ 學分學程：中英翻譯學程 ]						38		必				50		1	
	LU25						10	0.20		翻譯所（學）		TIC9003			5		3.0				114	半			Translation (II) </br>[ Program: The Program of Translation and Interpretation ]			1980			10	N			9		◎初選 中英翻譯學程 研究生得下修◎必須先修過【TIC9002  中英筆譯（一）】			0			朱雯琪	大碩	一 2-4 和平 樸201	中英筆譯（二） </br>[ 學分學程：中英翻譯學程 ]						10		選				50		1	
	LU25						10	0.20		翻譯所（學）		TIC9006			5		3.0				114	半			Interpreting (II) </br>[ Program: The Program of Translation and Interpretation ]			1981			6	N			9		◎初選 中英翻譯學程 研究生得下修◎必須先修過【TIC9005  中英口譯（一）】			1			詹柏勻	大碩	三 7-9 和平 勤302	中英口譯（二） </br>[ 學分學程：中英翻譯學程 ]						7		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU1011			3		2.0				114	半			Hakka Culture in Taiwan			1982			32	N								0			呂亭慧		三 8-9 和平 正404	臺灣客家文化						32		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU1012			3		2.0				114	半			Austronesian Culture in Taiwan			1983			48	N								0			Sifo Lakaw		四 8-9 和平 正404	臺灣南島文化						48		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU2005			3		2.0				114	半			Beginning Taiwanese			1984			48	N								2			蔡惠名		四 6-7 和平 正403	初級臺語						50		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU2006			3		3.0				114	半			English Readings about Taiwan </br>[ Program: The EMI Certificate Program in Environmental Humanities at NTNU ]			1985			11	N		是						0			賀安娟		五 2-4 和平 正403	英文臺灣文獻 </br>[ 學分學程：環境人文學程 ]						11		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU2016			3		2.0				114	半			Beginning Hakka			1986			27	N								0			呂亭慧		三 6-7 和平 正404	初級客語						27		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU2019			3		3.0				114	半			Syntax			1987			22	N								0			劉承賢		二 6-8 和平 正404	句法學						22		選				50	◎臺語      授課	1	
	LU26						4	0.08		臺文系（學）		TCU3002			3		2.0				114	半			Selected Readings in Taiwan Modern Literature			1989			31	N								1			林巾力		四 6-7 和平 誠109	臺灣現代文學選						32		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU3012			3		2.0				114	半			Selected Readings in Taiwanese Prose			1990			30	N					◎必須先修過(也可以同時修)【TCU2005  初級臺語】、【TCU0025  臺語導論】其中一門			1			呂美親		一 8-9 和平 正403	臺語散文選						31		選				50	◎臺語      授課	1	
	LU26						10	0.20		臺文系（學）		TCU4002			3		2.0				114	半			Taiwanese Drama and Cinema </br>[ Program: The Program of Metaverse Narrative ]			1991			50	N								1			蔡逸璇		四 8-9 和平 正403	臺語戲劇與電影 </br>[ 學分學程：元宇宙學程 ]						51		選				50		1	
	LU26						4	0.08		臺文系（學）		TCU4033			3		2.0				114	半			Taiwanese Literature Picture Book, Application and Creation			1992			49	N								3			莊佳穎		四 3-4 和平 誠104	臺灣文學繪本應用與創作						52		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU4034			3		2.0				114	半			Speech in Taiwanese			1993			33	N								0			蔡惠名		五 3-4 和平 綜202演講廳	臺語的口語表達						33		選				50		1	
	LU26						10	0.20		臺文系（學）		TCUE001			0		2.0				114	半			Taiwanese Language Teaching Methods and Materials			1994			27	N					◎限 二階生 教育學程生 不佔名額生 登記修習生 可修			0			劉承賢		三 6-7 和平 正403	臺語教材教法（教）						27		選				50		1	
	LU26						10	0.20		臺文系（學）		TCC9001			3		2.0				114	半			Practicum			1995			5	N			9					0			林巾力 許慧如	大碩	二 1 和平 雲306會議室, 二 5 和平 雲306會議室, 四 1 和平 雲306會議室, 四 5 和平 雲306會議室	專業實習						5		選				50		1	
	LU26						10	0.20		臺文系（學）		TCU0025			3		3.0				114	半			Introduction to Taiwanese			1996			50	N								0			許慧如		一 2-4 和平 正403	臺語導論	一			1		50		必				50		1	
	LU26						10	0.20		臺文系（學）		TCU0011			3		3.0				114	半			Introduction to Culture Studies			1997			47	N								0			林芳玫		一 8-10 和平 正404	文化研究概論	二			2		47		必				50		1	
	LU26						10	0.20		臺文系（學）		TCU0026			3		3.0				114	半			Introduction to Linguistics			1998			50	N								5			劉承賢		二 2-4 和平 正403	語言學概論	二			2		55		必				50		1	
	LU26						10	0.20		臺文系（學）		TCU4018			3		3.0				114	半			College-Level Taiwanese			1999			26	N								1			呂美親		二 6-8 和平 正403	大學臺語	二			2		27		必				50		1	
	LU26						10	0.20		臺文系（學）		TCU0030			0		3.0				114	半			Academic Reading and Writing			2000			35	N								0			曾秀萍		五 5-7 和平 誠207	學術閱讀與寫作	三			3		35		必				50		1	
	LU27						10	0.20		臺史所（學）		THC9004			5		3.0				114	半			History of Dutch Formosa			2001			4	N			9					0			康培德	大碩	二 2-4 和平 勤308	荷屬福爾摩沙						4		選				50		1	
	MD90						10	0.20		音樂系（博）		MUD0005			0		2.0				114	半			Research in Music Education			2002			2	N					◎課程開放上修			0			潘宇文		四 3-4 和平 樂研五	當代音樂教育研究法						2		必				50		1	
	MD90						10	0.20		音樂系（博）		MUD0061			0		2.0				114	半			Special Topics in music research			2003			4	N					◎課程開放上修			0			陳曉雰		三 7-8 和平 音308	音樂研究專題						4		必				50		1	
	MD90						10	0.40		音樂系（博）		MUD0093			0		1.0				114	半			Major-Voice (III)	B		2004			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			陳允宜			主修指導－聲樂（三）						1		必				50		1	
	MD90						10	0.40		音樂系（博）		MUD0095			0		1.0				114	半			Major-Voice (V)	E		2005			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			王望舒			主修指導－聲樂（五）						1		選				50		1	
	MD90						10	0.40		音樂系（博）		MUD0099			0		1.0				114	半			Major-Violin (III)	A		2006			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			陳沁紅			主修指導－小提琴（三）						1		必				50		1	
	MD90						10	0.40		音樂系（博）		MUD0101			0		1.0				114	半			Major-Violin (V)	A		2007			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			陳沁紅			主修指導－小提琴（五）						1		選				50		1	
	MD90						10	0.20		音樂系（博）		MUD0129			0		2.0				114	半			The Study of Orchestral Repertoire of Baroque and Classical Periods			2008			2	N					◎課程開放上修			0			孫愛光		一 7-8 和平 音307	管絃樂曲目詮釋與探討（一）－巴洛克與古典時期						2		選				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0020			0		2.0				114	半			Research Methodology			2011			40	N					◎課程開放上修			0			黃均人		三 3-4 和平 音209	研究方法論						40		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0023			0		2.0				114	半			Research Methodology of Music Education			2012			9	N					◎課程開放上修			0			陳曉雰		四 3-4 和平 樂研二	音樂教育學研究方法論						9		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0072			0		2.0				114	半			Assessment of Music Learning			2013			9	N					◎課程開放上修			0			莊惠君		二 7-8 和平 樂研二	音樂教學評量研究						9		選				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0073			3		2.0				114	半			Special Topics in Music Education			2014			10	N					◎課程開放上修			0			吳舜文		四 1-2 和平 樂研二	音樂教育專題研究						10		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0075			0		2.0				114	半			Theories of Music Curriculum Planning			2015			3	N					◎課程開放上修			0			林小玉		四 6-7 和平 音409	音樂課程設計理論						3		必				50	限碩二以上修習	1	
	MM90						10	0.20		音樂系（碩）		MUM0086			0		2.0				114	半			Introduction to Musicology Research			2016			5	N		是			◎課程開放上修			0			司信寧		五 6-7 和平 樂研五	音樂學導論						5		必				50	隔年開設,請音樂學組學生務必選課	1	
	MM90						10	0.20		音樂系（碩）		MUM0090			0		2.0				114	半			Psychology of Music Education			2017			10	N					◎課程開放上修			0			潘宇文		一 7-8 和平 樂研一	音樂教育心理學						10		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0101			0		2.0				114	半			Chamber Music Ensemble (I)			2019			13	N					◎課程開放上修			0			李珮琪		三 9-10 和平 音409	室內樂演奏（一）						13		選				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0105			0		1.0				114	半			Tutorial : Composition (III)	K		2020			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			邱妍甯			作曲個別指導（三）						1		必				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0105			0		1.0				114	半			Tutorial : Composition (III)	M		2021			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			潘家琳			作曲個別指導（三）						1		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0109			0		1.0				114	半			Seminar in Conducting (III)			2022			4	N					◎必須先修過【MUM0167  指揮法研究（一）】 ◎課程開放上修			0			廖嘉弘		二 7 和平 音307	指揮法研究（三）						4		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0111			0		1.0				114	半			Score Reading (III)			2023			4	N					◎必須先修過【MUM0169  總譜彈奏（一）】 ◎課程開放上修			0			孫愛光		五 4 和平 音307	總譜彈奏（三）						4		必				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0113			0		1.0				114	半			Tutorial : Conducting (III)	F		2024			3	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			許心			指揮個別指導（三）						3		必				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0114			0		1.0				114	半			Tutorial : Conducting  (IV)	A		2025			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			孫愛光			指揮個別指導（四）						1		必				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0114			0		1.0				114	半			Tutorial : Conducting  (IV)	C		2026			2	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			翁佳芬			指揮個別指導（四）						2		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0117			0		2.0				114	半			Literature of Individual Major(I)	C		2027			13	N					◎課程開放上修			0			歐陽伶宜		二 3-4 和平 音209	各主修之音樂研究（一）						13		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0133			0		2.0				114	半			Choral  Conducting(I)			2028			17	N					◎課程開放上修			0			陳麗芬		一 6-7 和平 音410	合唱指揮（一）						17		選				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0145			0	是	1.0				114	半	陳曉雰		Seminar in Music Arts(I)			2029			50	N					◎課程開放上修			2			陳曉雰		三 7-8 和平 音308	音樂藝術專題討論（一）						52		必				50		1	
	MM90						10	0.20		音樂系（碩）		MUM0163			0		1.0				114	半			Studies in Conducting Practice(III)			2030			5	N					◎必須先修過【MUM0177  指揮實務研究（一）】 ◎課程開放上修			0			陳麗芬 戴怡音 張尹芳		五 2 和平 音307	指揮實務研究（三）						5		必				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0165			0		1.0				114	半			Tutorial : Composition (I)	E		2031			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			蕭慶瑜			作曲個別指導（一）						1		必				50		1	
	MM90						10	0.40		音樂系（碩）		MUM0165			0		1.0				114	半			Tutorial : Composition (I)	G		2032			1	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			陳瓊瑜			作曲個別指導（一）						1		必				50		1	
